FONDO,DTO,CÓDIGO DANE,ENTIDAD TERRITORIAL,APROPIACIÓN VIGENTE,Periodo
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE AGRADO (HUILA),,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE AIPE (HUILA),9984320021.99,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE BARAYA (HUILA),217676084.18,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE GARZÓN (HUILA),685301023.58,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE GIGANTE (HUILA),582135341.59,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE IQUIRA (HUILA),,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE LA PLATA (HUILA),,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE PAICOL (HUILA),10727830.0,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE PALERMO (HUILA),4783022237.74,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE PITALITO (HUILA),202470.12,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE RIVERA (HUILA),,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE SAN AGUSTÍN (HUILA),,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE SANTA MARÍA (HUILA),,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE TARQUI (HUILA),2338.4,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE TESALIA (HUILA),342198525.81,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE TELLO (HUILA),,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE VILLAVIEJA (HUILA),6112342.0,2015-2016
DIR - COMPENSACIONES,HUILA,41000,MUNICIPIO DE YAGUARÁ (HUILA),3973801688.91,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,DEPARTAMENTO DE LA GUAJIRA,63699367882.2,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE RIOHACHA (LA GUAJIRA),3966266829.68,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE ALBANIA (LA GUAJIRA),11173903903.09,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE BARRANCAS (LA GUAJIRA),13646508341.01,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE DIBULLA (LA GUAJIRA),1517743856.98,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE FONSECA (GUAJIRA),,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE HATONUEVO (LA GUAJIRA),8870086032.74,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE MAICAO (LA GUAJIRA),1335995184.88,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE MANAURE (LA GUAJIRA),3881207355.23,2015-2016
DIR - COMPENSACIONES,LA GUAJIRA,44000,MUNICIPIO DE URIBIA (LA GUAJIRA),15108519735.66,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,DEPARTAMENTO DE MAGDALENA,,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE SANTA MARTA (MAGDALENA),13239289834.09,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE ARACATACA (MAGDALENA),144507.36,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE ARIGUANÍ (MAGDALENA),,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE CIÉNAGA (MAGDALENA),21140591357.27,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE EL BANCO (MAGDALENA),168268.02,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE FUNDACIÓN (MAGDALENA),927841.37,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE PIJIÑO DEL CARMEN (MAGDALENA),,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE SANTA ANA (MAGDALENA),,2015-2016
DIR - COMPENSACIONES,MAGDALENA,47000,MUNICIPIO DE SITIONUEVO (MAGDALENA),253658192.07,2015-2016
DIR - COMPENSACIONES,META,50000,DEPARTAMENTO DE META,16277215028.0,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE VILLAVICENCIO (META),10768439679.94,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE ACACÍAS (META),7923703630.92,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE BARRANCA DE UPÍA (META),4407915848.32,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE CABUYARO (META),2213318279.85,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE CASTILLA LA NUEVA (META),12366726011.18,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE CUBARRAL (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE CUMARAL (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE EL CASTILLO (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE EL DORADO (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE FUENTE DE ORO (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE GRANADA (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE GUAMAL (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE MAPIRIPÁN (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE MESETAS (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE PUERTO GAITÁN (META),83335961.0,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE PUERTO LÓPEZ (META),1282192415.68,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE PUERTO LLERAS (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE PUERTO RICO (META),150761.38,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE RESTREPO (META),127099088.68,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE SAN CARLOS DE GUAROA (META),,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE SAN MARTÍN (META),35691997.12,2015-2016
DIR - COMPENSACIONES,META,50000,MUNICIPIO DE VISTAHERMOSA (META),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,DEPARTAMENTO DE NARIÑO,512758716.43,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE PASTO (NARIÑO),233442.88,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE BARBACOAS (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE BUESACO (NARIÑO),148926.08,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE CUMBAL (NARIÑO),359.5,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE CUMBITARA (NARIÑO),17595144.3,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE EL CHARCO (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE FUNES (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE ILES (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE IPIALES (NARIÑO),509472519.57,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE LA LLANADA (NARIÑO),121510385.87,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE LA UNIÓN (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE LOS ANDES (NARIÑO),62262328.04,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE MAGÜI (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE MALLAMA (NARIÑO),2721837.27,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE POLICARPA (NARIÑO),6144732.5,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE POTOSÍ (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE ROBERTO PAYÁN (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE SAMANIEGO (NARIÑO),5570673.11,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE SAN PABLO (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE SANTA BÁRBARA (NARIÑO),8334363.46,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE SANTACRUZ (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE SAPUYES (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE SAN ANDRES DE TUMACO (NARIÑO),6817391738.3,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE TÚQUERRES (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NARIÑO,52000,MUNICIPIO DE YACUANQUER (NARIÑO),,2015-2016
DIR - COMPENSACIONES,NORTE,54000,DEPARTAMENTO DE NORTE DE SANTANDER,7899485166.96,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE CÚCUTA (NORTE DE SANTANDER),1798325115.03,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE ABREGO (NORTE DE SANTANDER),,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE ARBOLEDAS (NORTE DE SANTANDER),13969205.91,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE BOCHALEMA (NORTE DE SANTANDER),96812374.67,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE BUCARASICA (NORTE DE SANTANDER),,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE CÁCOTA (NORTE DE SANTANDER),,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE CACHIRÁ (NORTE DE SANTANDER),,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE CHINÁCOTA (NORTE DE SANTANDER),27985267.57,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE CHITAGÁ (NORTE DE SANTANDER),933406.01,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE DURANIA (NORTE DE SANTANDER),29189294.41,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE EL CARMEN (NORTE DE SANTANDER),1090.53,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE EL ZULIA (NORTE DE SANTANDER),265602858.83,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE HERRÁN (NORTE DE SANTANDER),640627.37,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE LABATECA (NORTE DE SANTANDER),1347001.76,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE LA ESPERANZA (NORTE DE SANTANDER),107154139.33,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE LOS PATIOS (NORTE DE SANTANDER),,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE MUTISCUA (NORTE DE SANTANDER),3404693.26,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE OCAÑA (NORTE DE SANTANDER),,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE PAMPLONA (NORTE DE SANTANDER),2366532.03,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE PAMPLONITA (NORTE DE SANTANDER),13403301.02,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE SALAZAR (NORTE DE SANTANDER),36642977.62,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE SAN CAYETANO (NORTE DE SANTANDER),55272579.69,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE SANTIAGO (NORTE DE SANTANDER),55752417.72,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE SARDINATA (NORTE DE SANTANDER),592810511.82,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE TIBÚ (NORTE DE SANTANDER),2396070133.81,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE TOLEDO (NORTE DE SANTANDER),48849414.31,2015-2016
DIR - COMPENSACIONES,NORTE,54000,MUNICIPIO DE VILLA DEL ROSARIO (NORTE DE SANTANDER),4084505.1,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,DEPARTAMENTO DE QUINDIO,93419.26,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE ARMENIA (QUINDIO),332638.4,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE BUENAVISTA (QUINDIO),2393.58,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE CALARCA (QUINDIO),,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE CÓRDOBA (QUINDIO),,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE GÉNOVA (QUINDIO),,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE LA TEBAIDA (QUINDIO),138597.02,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE MONTENEGRO (QUINDIO),,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE PIJAO (QUINDIO),,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE QUIMBAYA (QUINDIO),2498093.1,2015-2016
DIR - COMPENSACIONES,QUINDÍO,63000,MUNICIPIO DE SALENTO (QUINDIO),280047.56,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,DEPARTAMENTO DE RISARALDA,,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE PEREIRA (RISARALDA),,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE APÍA (RISARALDA),50804.93,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE BALBOA (RISARALDA),,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE BELÉN DE UMBRÍA (RISARALDA),,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE LA VIRGINIA (RISARALDA),,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE MARSELLA (RISARALDA),101120.43,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE MISTRATÓ (RISARALDA),471174.0,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE PUEBLO RICO (RISARALDA),1556913.93,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE QUINCHÍA (RISARALDA),,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE SANTUARIO (RISARALDA),,2015-2016
DIR - COMPENSACIONES,RISARALDA,66000,MUNICIPIO DE SANTA ROSA DE CABAL (RISARALDA),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,DEPARTAMENTO DE SANTANDER,75142514975.51,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE BUCARAMANGA (SANTANDER),2743352.59,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE ALBANIA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE ARATOCA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE BARBOSA (SANTANDER),17385.57,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE BARICHARA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE BARRANCABERMEJA (SANTANDER),21890728965.66,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE BETULIA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE BOLÍVAR (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE CABRERA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE CALIFORNIA (SANTANDER),13964719.5,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE CAPITANEJO (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE CERRITO (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE CHARALÁ (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE CIMITARRA (SANTANDER),365109031.02,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE CONCEPCIÓN (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE CURITÍ (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE EL CARMEN DE CHUCURÍ (SANTANDER),267712496.91,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE EL PLAYÓN (SANTANDER),53739.22,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE ENCINO (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE ENCISO (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE FLORIDABLANCA (SANTANDER),27651.14,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE GIRÓN (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE GUAVATÁ (SANTANDER),9237.06,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE LA BELLEZA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE LANDÁZURI (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE LA PAZ (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE LOS SANTOS (SANTANDER),4449061.89,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE MATANZA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE MOGOTES (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE OIBA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE PÁRAMO (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE PIEDECUESTA (SANTANDER),8679.72,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE PINCHOTE (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE PUERTO WILCHES (SANTANDER),10290709416.62,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE RIONEGRO (SANTANDER),2038097174.76,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE SABANA DE TORRES (SANTANDER),10019309307.08,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE SAN GIL (SANTANDER),192998.65,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE SAN JOSÉ DE MIRANDA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE SAN MIGUEL (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE SAN VICENTE DE CHUCURÍ (SANTANDER),11653211049.3,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE SIMACOTA (SANTANDER),177807599.01,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE SUCRE (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE SURATÁ (SANTANDER),267817.45,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE TONA (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE VALLE DE SAN JOSÉ (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE VETAS (SANTANDER),85808846.38,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE VILLANUEVA (SANTANDER),117662780.91,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE ZAPATOCA (SANTANDER),36664395.39,2015-2016
DIR - COMPENSACIONES,SANTANDER,68000,MUNICIPIO DE NN (SANTANDER),,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,DEPARTAMENTO DE SUCRE,7227479132.73,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SINCELEJO (SUCRE),6500502164.01,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE BUENAVISTA (SUCRE),634037480.18,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE CAIMITO (SUCRE),811780754.49,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE COLOSO (SUCRE),798565163.35,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE COROZAL (SUCRE),2132239446.98,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE COVEÑAS (SUCRE),9331408520.28,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE CHALÁN (SUCRE),565311706.26,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE EL ROBLE (SUCRE),649084709.91,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE GALERAS (SUCRE),1361373672.0,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE GUARANDA (SUCRE),981498187.49,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE LA UNIÓN (SUCRE),778655948.64,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE LOS PALMITOS (SUCRE),1017742658.58,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE MAJAGUAL (SUCRE),1840054967.91,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE MORROA (SUCRE),827151382.46,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE OVEJAS (SUCRE),1451195410.93,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE PALMITO (SUCRE),995016465.9,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SAMPUÉS (SUCRE),1877190424.79,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SAN BENITO ABAD (SUCRE),1445080897.53,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SAN JUAN DE BETULIA (SUCRE),838928372.42,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SAN MARCOS (SUCRE),2110132002.97,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SAN ONOFRE (SUCRE),3189676537.39,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SAN PEDRO (SUCRE),2499934618.24,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SAN LUIS DE SINCÉ (SUCRE),1681548173.16,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SUCRE (SUCRE),1562676699.47,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE SANTIAGO DE TOLÚ (SUCRE),8469429742.57,2015-2016
DIR - COMPENSACIONES,SUCRE,70000,MUNICIPIO DE TOLÚ VIEJO (SUCRE),1168994790.57,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,DEPARTAMENTO DE TOLIMA,74854829508.57,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE IBAGUÉ (TOLIMA),3837796.62,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE ALVARADO (TOLIMA),213479583.83,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE AMBALEMA (TOLIMA),,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE ARMERO (TOLIMA),5161.8,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE ATACO (TOLIMA),106969220.17,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE CAJAMARCA (TOLIMA),62807.19,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE CARMEN DE APICALÁ (TOLIMA),,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE CASABIANCA (TOLIMA),108767.52,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE CHAPARRAL (TOLIMA),345979769.46,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE COELLO (TOLIMA),510165.0,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE COYAIMA (TOLIMA),1348838.83,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE ESPINAL (TOLIMA),1968256263.84,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE FALAN (TOLIMA),290278.5,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE FLANDES (TOLIMA),,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE FRESNO (TOLIMA),462649.67,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE GUAMO (TOLIMA),3162147.68,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE HONDA (TOLIMA),,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE ICONONZO (TOLIMA),397755249.56,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE LÉRIDA (TOLIMA),1734.99,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE LÍBANO (TOLIMA),74879444.55,2015-2016
DIR - COMPENSACIONES,TOLIMA,73000,MUNICIPIO DE MARIQUITA (TOLIMA),58259.0,2015-2016
